u,v,time,k
4,19,43.51266605592748,1
2,3,43.51526347242226,1
6,16,43.57308736484265,1
13,17,43.58455213369883,1
6,17,43.591752251748474,1
3,7,43.596031365482624,1
5,9,43.59788893122309,1
6,16,43.60592878606417,1
5,17,43.71727289493127,1
2,13,43.722696894846734,1
17,18,43.76350352692773,1
12,15,43.78613712281684,1
12,18,43.79590271124481,1
2,19,43.797056016278574,1
10,16,43.804639074428266,1
10,17,43.81273739989538,1
6,16,43.812881083957414,1
5,17,43.83248643936061,1
2,11,43.83879245136032,1
10,19,43.87064853548982,1
10,14,43.9209303131466,1
10,17,43.92686672416955,1
10,15,43.92911614255567,1
10,16,43.934254248382096,1
3,11,43.93614813122226,1
15,18,43.96952564180444,1
0,12,43.97365022731771,1
5,17,43.973859947204744,1
4,19,44.00098923004035,1
13,19,44.01746315559532,1
6,18,44.02060031588169,1
10,14,44.077985306523836,1
0,12,44.08240224523701,1
7,11,44.10871961336609,1
6,18,44.16921201578172,1
3,11,44.17561161399326,1
10,14,44.17586581086241,1
1,5,44.2090162798451,1
13,17,44.27029940288143,1
10,14,44.2724000881575,1
8,10,44.32824525554732,1
2,7,44.3345190527526,1
3,17,44.3395277637894,1
13,19,44.36600294762753,1
2,7,44.37883509459079,1
6,7,44.382902451136765,1
8,17,44.386360909473886,1
12,19,44.397323644322384,1
10,12,44.40026043686178,1
15,19,44.41264818655763,1
8,11,44.41728177498056,1
11,16,44.437490200140786,1
3,11,44.439669844097985,1
15,19,44.47843663485273,1
14,18,44.5473006055785,1
10,12,44.56308098910509,1
4,7,44.62269054047089,1
2,19,44.632948580857,1
13,19,44.67363315372702,1
5,7,44.72010387037888,1
14,15,44.72756118830841,1
6,16,44.73065392988949,1
5,19,44.73528925331531,1
5,7,44.74323784494751,1
15,18,44.7718691778507,1
6,18,44.83536030287958,1
5,17,44.867202327957564,1
5,16,44.879368067434456,1
6,16,44.88881149671341,1
10,15,44.89460197348531,1
0,12,44.91247088077283,1
14,15,44.922225672450196,1
11,16,44.946271588745574,1
8,11,44.94712053405093,1
5,10,44.9661833056616,1
5,7,44.96702999106215,1
0,11,45.087974365683,1
12,13,45.1000489265161,1
15,18,45.16188876285515,1
9,11,45.16287958494198,1
7,19,45.18874730284003,1
2,19,45.19186427974514,1
2,7,45.20935526229648,1
10,17,45.217618487462865,1
6,17,45.25510125664535,1
10,16,45.288572479233196,1
4,7,45.31647570984003,1
13,14,45.34864477417002,1
2,19,45.45158911278371,1
12,15,45.480406904642386,1
4,5,45.48108198266103,1
5,7,45.49341472234179,1
2,7,45.51445516617702,1
6,17,45.51902783607125,1
4,15,45.63437122429548,1
2,6,45.640391927247826,1
0,11,45.6440127259857,1
4,14,45.66599591724926,1
7,11,45.66667320050773,1
4,7,45.700606509285166,1
10,13,45.764923792939,1
10,16,45.82922775717788,1
5,19,45.84438781767136,1
11,16,45.88526394803978,1
9,17,45.88662375903219,1
8,15,45.897710449261744,1
4,11,45.902251935688426,1
4,14,45.90690017240273,1
11,12,45.91981267781787,1
2,12,45.92493798475657,1
2,6,45.94616829921411,1
4,19,45.97197711257535,1
13,17,45.98191758209722,1
1,3,46.01538680743365,1
10,14,46.06978474494959,1
2,12,46.07558216550556,1
9,17,46.142012066592834,1
0,16,46.16852501167427,1
4,14,46.19620047070196,1
18,19,46.22985555167082,1
5,7,46.271835217309864,1
11,16,46.302057588608776,1
9,17,46.30542320215045,1
12,14,46.31008417300924,1
0,4,46.34720599081329,1
6,16,46.385072073202444,1
2,12,46.387896139196876,1
8,16,46.393175329473834,1
4,8,46.41206987608099,1
9,17,46.44388391575245,1
11,12,46.482422270649174,1
18,19,46.48381670252661,1
2,8,46.50433271233554,1
7,14,46.53748464859291,1
18,19,46.653181013615516,1
2,13,46.73575067114778,1
2,12,46.74865348661062,1
3,14,46.750362221087784,1
3,5,46.7926856891628,1
1,2,46.82935484763404,1
2,14,46.85515854566866,1
3,5,46.90020101421598,1
2,8,47.078258745917495,1
9,13,47.11566145273356,1
9,17,47.1266762099913,1
16,17,47.20191489204881,1
9,17,47.25070906492765,1
4,8,47.29041588992657,1
12,18,47.306221621094366,1
1,2,47.308234290023044,1
0,5,47.31815848829016,1
8,12,47.37208182341799,1
6,8,47.42859753135537,1
7,14,47.44771719676877,1
4,15,47.50991909379447,1
1,10,47.544130592354186,1
0,17,47.545349880838856,1
1,3,47.59399430467245,1
7,11,47.65397767419358,1
11,16,47.66281563288958,1
4,7,47.68729829415801,1
4,7,47.70771395273459,1
4,18,47.73362140625454,1
6,15,47.76578616424284,1
4,14,47.78485054480348,1
5,7,47.79607571550593,1
4,16,47.80819290791558,1
6,18,47.81825101039671,1
10,18,47.84032936612421,1
6,15,47.84621668428646,1
0,19,47.89506163540212,1
14,17,47.89520648402501,1
4,7,47.91955905596265,1
12,16,47.9356797294756,1
2,11,47.96960499833014,1
13,19,47.99322660567452,1
12,15,48.088042672626784,1
2,6,48.1477905844726,1
1,2,48.16582095404543,1
5,19,48.189919713937584,1
1,5,48.19802020844707,1
6,16,48.236524476397044,1
4,8,48.2877724411888,1
3,5,48.311610196516774,1
0,19,48.342925551915414,1
12,15,48.38871201562296,1
2,3,48.41025562019432,1
3,5,48.46715280029218,1
3,4,48.587831026275715,1
13,16,48.60730019964755,1
0,11,48.622867444116594,1
0,13,48.63589270699532,1
0,19,48.63809691734583,1
13,16,48.65828490864637,1
0,11,48.6923558465487,1
3,17,48.71044496586914,1
6,16,48.71758383592636,1
12,18,48.72618924052107,1
0,19,48.78502415972114,1
10,14,48.80325461216475,1
3,12,48.80733343795792,1
3,17,48.83415224824062,1
8,11,48.84315720756705,1
3,4,48.96951685354289,1
3,16,49.04998051548116,1
5,7,49.148033472292376,1
0,19,49.15321410508912,1
1,17,49.17389258562618,1
0,19,49.24374618377414,1
5,7,49.327344711664686,1
13,16,49.33061278104726,1
4,17,49.34065472937192,1
7,15,49.43128691583526,1
3,5,49.449478952322124,1
9,10,49.49093451343212,1
3,4,49.534375957739186,1
13,16,49.541579853304036,1
13,16,49.63483563363185,1
0,11,49.635113962263276,1
6,11,49.667686995045074,1
0,19,49.70070938656702,1
4,18,49.73749969453616,1
15,19,49.773629802676524,1
6,14,49.790769179971264,1
3,6,49.842245249503705,1
0,19,49.89415083677913,1
10,13,49.93054693292025,1
4,17,49.93845372777139,1
5,7,49.997994102838916,1
0,16,50.00471893302313,1
12,15,50.010084156034864,1
1,18,50.050471112449756,1
3,9,50.05595863268221,1
1,7,50.19882084538607,1
5,7,50.21070473192996,1
3,6,50.222561143186006,1
11,17,50.23122565058304,1
9,16,50.24726777585789,1
5,7,50.26681437090582,1
6,14,50.267875015953685,1
14,17,50.32091221757871,1
1,7,50.34686994681592,1
6,16,50.37383287364707,1
8,11,50.387342641702,1
10,13,50.40270246863762,1
15,19,50.40437274109006,1
6,16,50.45412840641242,1
3,10,50.55478078578551,1
4,12,50.57393157877502,1
15,19,50.575942088416475,1
7,11,50.609674499821296,1
1,7,50.635867009999295,1
9,17,50.68918435671172,1
0,19,50.70859424152795,1
18,19,50.749559350145695,1
7,16,50.8110454436582,1
7,11,50.82031815003407,1
3,19,50.82133253724411,1
1,19,50.86828881720196,1
14,17,50.89118546041814,1
6,16,50.93575766819919,1
18,19,50.94008840655352,1
5,7,50.97321331799916,1
6,9,50.979586791241076,1
11,12,50.979935522195724,1
2,6,50.99716438555329,1
10,15,51.01522655850757,1
10,12,51.10281056517556,1
14,17,51.12382265600988,1
1,2,51.164117574937976,1
14,17,51.18351217308452,1
8,19,51.20507554184918,1
9,16,51.21573958243289,1
11,15,51.227975020943354,1
8,19,51.23645414953481,1
14,17,51.23783948269079,1
8,19,51.262651037634406,1
10,15,51.26994289181708,1
11,12,51.315096117347586,1
8,19,51.336493606994935,1
6,14,51.36633387953178,1
11,12,51.375323244606506,1
14,17,51.37932971429576,1
1,5,51.38365636645759,1
0,5,51.41165593501086,1
5,7,51.47050500194396,1
11,15,51.4912513064473,1
11,15,51.49289684295605,1
6,14,51.56736246813639,1
0,11,51.70706619381952,1
6,9,51.721599424360654,1
5,6,51.72238441144886,1
6,9,51.76443458173471,1
15,16,51.76905361186527,1
14,17,51.82032817880388,1
11,12,51.89038296845984,1
8,18,51.91442332259353,1
7,16,51.914693779980006,1
14,17,52.06766098503807,1
3,11,52.085638107109524,1
2,6,52.103347341668446,1
9,10,52.12019728097445,1
13,15,52.15530375796516,1
11,12,52.25728606684943,1
1,7,52.26767717358652,1
9,15,52.27913331774233,1
2,15,52.317650779770176,1
0,4,52.32592863598672,1
12,13,52.36018659805241,1
10,14,52.360743026084265,1
18,19,52.38887153562457,1
14,17,52.39497349132458,1
6,9,52.431216916890165,1
1,16,52.45532742143357,1
0,13,52.47458664677187,1
1,9,52.490077916307484,1
9,12,52.502511392063454,1
10,13,52.50764954844984,1
5,6,52.50864090710568,1
6,9,52.51177668589859,1
0,13,52.51301906833692,1
14,19,52.51814862034561,1
6,16,52.55350763920153,1
18,19,52.56131046452964,1
10,17,52.59025094594584,1
10,13,52.60331793388282,1
3,16,52.64511450560905,1
3,5,52.65602857086931,1
11,17,52.69271660932309,1
10,15,52.831539449516335,1
14,19,52.83961487252186,1
6,9,52.86531615580317,1
2,4,52.86791204067656,1
3,5,52.874440246578985,1
5,18,52.89093106678513,1
5,6,52.90768446266577,1
1,10,52.935725116322196,1
13,16,52.93582111625959,1
1,16,52.957388892143854,1
2,4,53.00711515164693,1
5,18,53.01882679637518,1
1,2,53.084246530184146,1
17,19,53.124770845700795,1
15,19,53.15069901849143,1
12,13,53.170212020643675,1
10,12,53.19381202834489,1
2,4,53.19809477172542,1
6,16,53.24717566666516,1
2,6,53.24945460638327,1
12,18,53.251568473024896,1
3,16,53.26983320450823,1
3,5,53.276330363404774,1
0,13,53.302252625333374,1
14,17,53.30596692769458,1
1,10,53.36004159874625,1
6,16,53.36953668307271,1
3,5,53.40991386551893,1
9,12,53.422463087338855,1
10,15,53.48056685236508,1
3,5,53.497589028609696,1
6,16,53.51146538242618,1
3,5,53.53645379872784,1
5,7,53.56240615577555,1
1,18,53.61336796841198,1
15,16,53.617540357519836,1
6,16,53.62508719834274,1
15,16,53.62763651452148,1
11,17,53.63887975170859,1
4,12,53.65181469245521,1
5,7,53.67034582789358,1
4,10,53.671231104929646,1
0,19,53.6772566102154,1
15,16,53.67992805609723,1
2,3,53.692163076373895,1
6,16,53.70239006060538,1
1,16,53.7293184951818,1
5,16,53.8492888940334,1
10,16,53.90223937897819,1
3,16,53.90938722756862,1
8,14,53.93541316297412,1
11,17,53.97380009857248,1
5,11,53.97439830448765,1
8,14,53.97639529724755,1
5,17,53.99896838412056,1
0,19,54.00270593006175,1
6,14,54.02013340847048,1
1,7,54.06276717597405,1
5,7,54.08389069533159,1
7,11,54.094205144293845,1
3,5,54.10520470066951,1
10,16,54.10794460838902,1
0,11,54.161484943241454,1
1,13,54.26317771898154,1
14,17,54.27359836457557,1
14,17,54.281930600422946,1
14,17,54.31552308305556,1
3,16,54.32255962798845,1
18,19,54.33797896589774,1
2,14,54.35270968839853,1
2,14,54.402467227954936,1
4,12,54.41422458990235,1
3,5,54.43716208012781,1
10,12,54.44464497095128,1
13,17,54.44465116575239,1
1,8,54.45315397342472,1
4,7,54.47256251102696,1
4,7,54.496756526630676,1
0,19,54.519447146355084,1
10,14,54.53447743258205,1
4,19,54.58822102398684,1
3,18,54.63116732868181,1
15,16,54.66196048402977,1
3,5,54.71548474458265,1
7,11,54.717893899259074,1
10,16,54.753136988716804,1
10,15,54.77384809225708,1
15,16,54.795442270738015,1
12,13,54.80749424182313,1
15,16,54.81905904040519,1
11,18,54.85083175817292,1
3,16,54.91080780783286,1
3,4,54.918169867413766,1
6,14,54.940999384623474,1
10,14,54.98707060353472,1
1,7,54.9889464008848,1
11,18,54.999880594708415,1
7,11,55.118478196565974,1
2,13,55.183766025629694,1
5,18,55.18883921241661,1
5,18,55.190499883313514,1
14,17,55.192589358908414,1
10,16,55.22182404533541,1
8,14,55.2301915491306,1
11,18,55.25292337142755,1
6,19,55.2614691575817,1
6,17,55.26755920433448,1
10,14,55.26888754088577,1
6,16,55.29268094877121,1
10,16,55.33349647964594,1
9,13,55.37040447804719,1
11,13,55.4165291809395,1
12,13,55.42043858645591,1
6,8,55.43133717901999,1
2,14,55.452196609647515,1
10,16,55.5572054391851,1
6,14,55.56346335124058,1
8,10,55.58207721552028,1
5,18,55.5996112191552,1
6,17,55.60158764348132,1
1,14,55.682871548862494,1
2,18,55.68410943360453,1
5,18,55.69062527219146,1
2,6,55.693657255480296,1
6,10,55.7090116429443,1
6,17,55.72837023354114,1
3,10,55.7606201284243,1
9,13,55.771616951095126,1
9,13,55.79881277955522,1
8,19,55.83204866707413,1
0,19,55.832936100379555,1
4,12,55.8459177331548,1
10,14,55.84962806184658,1
2,18,55.85033278352732,1
6,10,55.87010789253285,1
0,19,55.90116649508197,1
6,12,55.94865257929345,1
11,12,55.96585132545508,1
1,13,55.968830656144675,1
10,14,55.980670390929575,1
9,13,55.98103937698757,1
5,18,55.98928798017844,1
1,10,55.99942141897344,1
5,12,56.021304926578324,1
8,12,56.027473620398034,1
0,6,56.05304172714896,1
5,18,56.06015060913425,1
9,13,56.06648166105269,1
10,14,56.068207054949156,1
5,18,56.09250727850216,1
5,18,56.231598199953815,1
10,14,56.23397077579643,1
3,11,56.261211675876616,1
8,10,56.28623325520872,1
4,7,56.295964708450555,1
10,14,56.321873109840425,1
5,18,56.33680215705376,1
1,10,56.36955900403229,1
0,7,56.40833976137121,1
7,11,56.43108621222296,1
1,13,56.44696954544928,1
9,10,56.461501986714666,1
9,13,56.542214537938726,1
9,13,56.545987243309604,1
7,19,56.54742161942671,1
10,14,56.56694497580272,1
15,17,56.58063117874164,1
7,11,56.635545281954144,1
5,18,56.68234949183736,1
13,17,56.70769276662183,1
10,14,56.7287750638911,1
15,19,56.76033008729355,1
10,19,56.826838727078716,1
0,19,56.85686829746723,1
3,14,56.87816570451598,1
0,7,56.9369980678596,1
5,16,56.978543291827194,1
4,12,56.99520289502441,1
9,10,57.0346731012933,1
15,17,57.112443902365584,1
1,7,57.13702109043502,1
14,17,57.14832006347067,1
1,13,57.18022855639729,1
4,7,57.25164462875494,1
3,10,57.25259031532881,1
3,10,57.2817080297311,1
6,16,57.31940559176906,1
2,3,57.32299444607205,1
12,15,57.35062501100162,1
0,7,57.354325361266106,1
11,16,57.359274165187465,1
8,9,57.39123999508193,1
5,18,57.40033459885359,1
15,16,57.44558693152271,1
3,4,57.46922410951774,1
14,17,57.52890592039641,1
11,18,57.555448431339045,1
14,18,57.597197289145534,1
5,10,57.65162044015418,1
13,14,57.68916796240777,1
15,16,57.70184820956031,1
3,11,57.711619704677744,1
14,17,57.71266839768172,1
6,16,57.713191267613624,1
14,17,57.732456023385005,1
12,13,57.78399184622876,1
14,17,57.78461301407987,1
9,13,57.79381303069032,1
1,3,57.807822470236985,1
9,16,57.91560487339157,1
13,17,57.924507351138594,1
3,14,57.924601820908414,1
1,13,57.936061676415314,1
0,18,57.94657679902224,1
2,17,57.98555190979106,1
1,13,58.02245446289948,1
1,13,58.056112535342464,1
0,19,58.059481064144514,1
6,18,58.13526957141499,1
4,7,58.15317029117578,1
10,16,58.15805287347618,1
14,17,58.16767440392861,1
0,11,58.180154882493134,1
10,14,58.22126662279351,1
10,14,58.258605887911955,1
4,16,58.27504554094779,1
1,13,58.29693048433987,1
7,17,58.30017320422846,1
15,16,58.30297856690966,1
11,18,58.32069532736871,1
10,14,58.384272013172016,1
4,7,58.4281689088021,1
10,14,58.44127132424989,1
4,7,58.44268672886114,1
1,3,58.50497570749781,1
3,5,58.53902618605623,1
0,19,58.56683407931444,1
5,15,58.57227100046822,1
12,18,58.577331312821705,1
3,9,58.58453142552097,1
3,9,58.614731696624304,1
3,13,58.65557472381302,1
0,2,58.661001893731864,1
5,15,58.70786254693926,1
3,9,58.70875076976785,1
0,5,58.715279475067504,1
7,11,58.72286103454676,1
4,7,58.752690208433194,1
7,16,58.774784005523856,1
13,14,58.811663328677845,1
3,10,58.833193245518565,1
2,10,58.8693322665508,1
13,14,58.9828453002954,1
5,17,59.01181211949704,1
0,1,59.021893333816976,1
4,7,59.06012896495434,1
10,19,59.15376283672748,1
6,7,59.284465151292096,1
1,13,59.30860008932996,1
6,18,59.38982146136635,1
0,15,59.41615695428614,1
7,16,59.42444968511262,1
7,8,59.45402711971343,1
5,10,59.50025573016203,1
7,13,59.5129878463645,1
4,13,59.5826174126362,1
1,3,59.598262589690634,1
6,13,59.635609649728494,1
3,14,59.645594811999224,1
1,2,59.658192355945005,1
3,5,59.72172776375645,1
5,9,59.73211507525546,1
10,15,59.738157014637565,1
6,17,59.74444146935119,1
13,16,59.83396037400396,1
3,13,59.850484499879414,1
14,15,59.85231641873933,1
3,10,59.85704540730071,1
7,13,59.868091939282365,1
6,8,59.8795262105148,1
10,14,59.89440824245301,1
0,1,59.8944743365597,1
2,10,59.915788561749395,1
4,6,59.942227118092944,1
7,16,59.961146950299,1
9,14,60.06843937908874,1
10,19,60.080395341340946,1
1,2,60.11371094567086,1
0,9,60.136446792760694,1
8,19,60.17095550822102,1
3,13,60.22536072049995,1
10,14,60.240322223478415,1
6,8,60.2450628456182,1
11,14,60.24809922641957,1
5,6,60.25501692223363,1
7,16,60.35028345562942,1
10,14,60.351419144151265,1
5,6,60.47722111071287,1
2,14,60.488279536052715,1
9,14,60.5091753686971,1
0,1,60.51050501140465,1
6,8,60.53622722354436,1
13,16,60.56008163087088,1
0,15,60.592150735633666,1
5,10,60.594051547702975,1
3,4,60.610515987188876,1
11,14,60.617504085457874,1
0,8,60.652752035242045,1
4,18,60.66181506386981,1
3,4,60.677606246619376,1
10,14,60.67866003950968,1
5,8,60.7198569812806,1
2,14,60.7384663287617,1
3,4,60.75716784406521,1
0,16,60.78976263843456,1
13,17,60.84797824035819,1
10,19,60.87110407180322,1
2,17,60.8711535326343,1
1,2,60.8972418061288,1
3,4,60.9719605461143,1
4,18,60.9831740808239,1
10,18,61.01419650851142,1
2,17,61.022569429346234,1
6,8,61.041819494095876,1
8,10,61.0742932596801,1
14,17,61.11524483143563,1
8,10,61.13343197204809,1
7,8,61.13378149908275,1
13,17,61.14296058732503,1
6,15,61.147828349294855,1
14,17,61.1484644040613,1
0,2,61.16802171638723,1
6,14,61.2039083563605,1
1,12,61.21716178702504,1
12,19,61.2474201167536,1
13,17,61.27914168836494,1
2,17,61.313357775249365,1
2,17,61.38331802283536,1
0,4,61.38919577556513,1
9,13,61.39330986954817,1
9,16,61.43544193072363,1
10,17,61.45595678343343,1
4,17,61.54559686549374,1
9,16,61.62480372244475,1
2,17,61.62870845622774,1
3,8,61.63243566086242,1
6,8,61.67815377142163,1
10,15,61.68920679160734,1
0,2,61.69774910595114,1
10,16,61.72212788659356,1
3,9,61.72863162014535,1
13,16,61.749900058195415,1
6,8,61.78850677382544,1
4,18,61.79544301936997,1
3,6,61.81822569974466,1
11,12,61.83342299495128,1
3,4,61.84195326512376,1
1,2,61.854074137477696,1
10,11,61.86496591277848,1
17,18,61.88003174005558,1
1,12,61.974644298206776,1
1,2,62.05640612740275,1
3,4,62.101337191497336,1
16,19,62.11533745774115,1
11,14,62.167534042958735,1
0,12,62.20427150782491,1
1,18,62.23527086956089,1
6,13,62.25068448289184,1
3,4,62.25962684838069,1
8,9,62.31541714805589,1
8,10,62.32891630081569,1
13,17,62.361131756806486,1
3,4,62.369795880137744,1
6,8,62.38140877102595,1
6,8,62.41954697244885,1
13,14,62.45666707728937,1
6,13,62.487519786871935,1
8,9,62.52686590062726,1
17,19,62.54238222528746,1
6,13,62.57973486790625,1
8,18,62.58505507061141,1
3,9,62.587150635788014,1
5,16,62.627557821091294,1
17,19,62.64578942742372,1
2,14,62.65038901058722,1
11,12,62.70537658757869,1
8,10,62.73591655713562,1
0,5,62.739352114087986,1
12,19,62.84620267856435,1
11,17,62.85447192258554,1
14,17,62.883845770637706,1
0,13,62.88538187547947,1
4,18,62.93047195546869,1
9,19,62.94596518003159,1
13,17,62.9590265035235,1
0,12,63.03212738219412,1
11,19,63.040784779958365,1
4,18,63.053395649806035,1
6,8,63.089562530935304,1
4,12,63.133654446832814,1
17,18,63.16666771892796,1
2,14,63.16978946679237,1
3,4,63.19229796320733,1
16,19,63.26603864403003,1
4,8,63.269227577972224,1
5,11,63.30094044522595,1
3,9,63.3378348804306,1
10,13,63.419160855361774,1
7,8,63.45364211260579,1
2,14,63.484348714281516,1
9,10,63.48628309420832,1
11,12,63.51367222149417,1
11,12,63.515121958955476,1
0,1,63.51663470468184,1
10,16,63.53370760487383,1
8,14,63.53962075439219,1
9,16,63.55586458043762,1
7,18,63.57228717972965,1
3,9,63.58309548942241,1
8,10,63.60434192401654,1
3,9,63.65712464269939,1
8,11,63.67089819744917,1
3,15,63.69005362898231,1
14,17,63.700316154256505,1
15,18,63.7057707439991,1
2,14,63.72361860914756,1
0,10,63.729226979316316,1
12,19,63.73659659041018,1
8,14,63.76905528252515,1
12,19,63.774203166484185,1
3,4,63.79234312387117,1
8,10,63.817448003019315,1
2,11,63.82441165404313,1
7,8,63.82893164371763,1
13,19,63.830069133152264,1
1,4,63.89742637156429,1
3,9,63.941394312400085,1
3,4,63.99004273982674,1
1,12,64.00271610075696,1
4,10,64.00598344827924,1
14,19,64.04602682358953,1
6,8,64.05756568329402,1
13,14,64.09755983310588,1
0,16,64.11325107382798,1
0,10,64.13900134822217,1
0,3,64.14413512132859,1
6,13,64.144995653929,1
2,14,64.17055465964627,1
4,18,64.1833687152044,1
12,19,64.22553245689686,1
10,14,64.25170375418169,1
1,18,64.28738154053524,1
1,12,64.30015367961387,1
0,19,64.3576805456369,1
9,19,64.36198543006549,1
6,15,64.36831528601068,1
4,18,64.37611701075055,1
5,19,64.42865453666926,1
14,17,64.43936823730886,1
7,8,64.47054845535826,1
5,15,64.54259904083463,1
2,11,64.5447422009427,1
2,16,64.6204894085362,1
2,11,64.64736384205311,1
3,18,64.67531396705807,1
6,12,64.69406629349187,1
6,13,64.78564738205523,1
2,16,64.81467704059563,1
2,14,64.81511250191167,1
9,14,64.82320973413276,1
2,14,64.8792128383063,1
2,14,64.89138984174554,1
6,9,64.90933620879603,1
2,11,64.96072818275226,1
9,14,64.96155429799944,1
4,18,64.983024623391,1
2,11,65.01453835569095,1
2,8,65.01557593094404,1
5,14,65.02188801948074,1
13,17,65.05114442845391,1
0,14,65.06365196901989,1
3,18,65.10484705547977,1
13,14,65.12663902220346,1
0,17,65.13901714942145,1
8,10,65.18456880434367,1
17,19,65.21707761595036,1
4,8,65.23229060201369,1
3,9,65.34326204092207,1
9,14,65.357257122489,1
0,1,65.36335440434773,1
1,19,65.37851630190288,1
1,6,65.39646534602588,1
9,10,65.43166517567734,1
8,14,65.43880570439372,1
5,10,65.45757329837568,1
2,14,65.46105577200075,1
3,5,65.46636305084779,1
9,10,65.53443913205149,1
12,15,65.55125989648111,1
14,18,65.57301197937913,1
8,16,65.57608632360356,1
6,13,65.59682353629579,1
3,5,65.62870847501294,1
5,15,65.6487487476765,1
7,8,65.65689563999489,1
13,14,65.65908332428549,1
0,4,65.678133451848,1
0,12,65.68421841818756,1
3,6,65.7030808449668,1
17,19,65.70558718515873,1
11,12,65.73702276114416,1
6,15,65.78983976373227,1
3,9,65.79995529950742,1
1,6,65.81011329623676,1
3,9,65.81111657903794,1
13,17,65.82712629108026,1
0,1,65.91668483169278,1
13,17,65.96856385457065,1
3,8,65.97274862564288,1
1,17,65.98612393230815,1
12,15,66.0913840659811,1
10,12,66.09998056213648,1
6,8,66.1184279530713,1
8,10,66.13488198612954,1
6,8,66.1412741717613,1
1,4,66.15160192165304,1
3,8,66.1654524637577,1
1,14,66.17933986717793,1
16,19,66.22293692659444,1
1,5,66.24327704115343,1
1,17,66.32021084779828,1
0,17,66.40291803213024,1
17,18,66.40869927566958,1
0,4,66.43061571744762,1
10,17,66.50309027189915,1
0,6,66.51612222024487,1
1,17,66.54296948950457,1
1,5,66.55696439370837,1
4,8,66.6240941007886,1
10,15,66.63432536089455,1
5,15,66.64808486987982,1
2,14,66.67088132031785,1
0,2,66.67958549054914,1
10,15,66.6967427505815,1
1,19,66.76404209105183,1
7,14,66.76475900227705,1
1,4,66.85638178747686,1
7,8,66.86173437769412,1
5,9,66.89999034884349,1
0,17,66.93510338605603,1
7,8,66.93650863109805,1
13,14,66.96007670672648,1
4,10,66.96655757569594,1
3,9,66.97298889102366,1
10,15,67.02792258156805,1
5,15,67.07977366550426,1
7,8,67.10948645942658,1
5,7,67.11651664711195,1
7,17,67.14607224334226,1
5,9,67.1496616536853,1
5,9,67.1841701125696,1
5,9,67.19078034761505,1
3,8,67.23236485283012,1
16,19,67.24432693674171,1
2,15,67.25136811912554,1
2,14,67.25180366257182,1
4,16,67.26152372160891,1
8,10,67.2787293658036,1
13,14,67.29047574063664,1
5,11,67.2952528138266,1
9,15,67.35102654526922,1
2,15,67.36097343774009,1
4,10,67.42770282947242,1
13,14,67.44128520402128,1
4,10,67.48106874962592,1
5,11,67.48535864543734,1
5,11,67.4950054218365,1
7,9,67.50520612906394,1
1,4,67.54502316360231,1
0,17,67.5493709293963,1
0,14,67.57414562061834,1
5,9,67.57616182843846,1
8,14,67.6354464239084,1
2,17,67.66801602804634,1
8,9,67.69142402892334,1
3,4,67.69597406995285,1
10,17,67.69609611161825,1
16,19,67.71732228327548,1
12,15,67.72536264313918,1
13,14,67.7267138712178,1
1,18,67.84727679921212,1
2,17,67.85410746693019,1
2,11,67.87402167380655,1
6,12,67.91811536786186,1
5,10,67.92047269376515,1
16,18,67.95484196498042,1
1,18,67.95739663212387,1
1,17,68.04028356724295,1
8,9,68.05943897500609,1
0,8,68.07772047595304,1
11,13,68.09937596169792,1
2,15,68.14911360759038,1
4,15,68.15709957228596,1
1,11,68.20669339617433,1
4,16,68.21614916765716,1
17,18,68.23620365013186,1
4,16,68.25847112961686,1
4,10,68.28670622131978,1
14,16,68.30739719254589,1
3,9,68.33489403230773,1
9,13,68.41752650386265,1
2,17,68.41858886905685,1
16,19,68.42690081860427,1
6,13,68.43736229646427,1
2,17,68.49098736335486,1
3,8,68.49253797789983,1
4,16,68.50904615134044,1
1,17,68.51032624587154,1
8,9,68.51251215757591,1
11,18,68.53072578881432,1
0,18,68.53742190662177,1
14,16,68.54607878018501,1
8,9,68.54656975236472,1
3,17,68.63712777237062,1
2,11,68.6371728374409,1
0,17,68.6492919250266,1
7,16,68.67937349205727,1
6,14,68.68207430182832,1
13,14,68.7042949094711,1
6,9,68.72361370606582,1
2,3,68.76018235321222,1
4,16,68.77504405960984,1
7,17,68.7756110288706,1
0,18,68.79118460173466,1
2,7,68.8159886939836,1
4,10,68.83689975668885,1
2,15,68.85371995434217,1
17,19,68.87387089659596,1
1,4,68.87544366959511,1
6,13,68.88210584230396,1
8,9,68.88837630470434,1
13,14,68.8942455309008,1
1,17,68.92506913517616,1
5,9,68.9544260177678,1
17,19,68.98570730935901,1
1,17,69.00351228225767,1
0,12,69.01345507098158,1
1,4,69.01451674146351,1
8,9,69.06485924158461,1
0,17,69.1642040667373,1
4,18,69.16615384395203,1
8,10,69.4102354017995,1
3,15,69.41107255639183,1
7,13,69.43581964372615,1
4,9,69.44396800800868,1
0,17,69.44886828765434,1
1,4,69.47670317923753,1
8,15,69.48198741266131,1
0,4,69.50492239660018,1
13,15,69.64234536191269,1
15,18,69.68996743905349,1
9,13,69.72888005167589,1
15,18,69.73947940580982,1
6,13,69.7801198411289,1
2,17,69.86418460090343,1
2,8,69.88038940675925,1
2,5,69.88121871827428,1
2,15,69.92352729581965,1
3,8,69.94615823764036,1
0,12,70.05815540320962,1
2,13,70.05997400999412,1
